time,value
2023-01-07 02:00:00,35.53
2023-01-07 03:00:00,59.74
2023-01-07 04:00:00,45.79
2023-01-07 05:00:00,70.78
2023-01-07 06:00:00,61.5
2023-01-07 07:00:00,49.65
2023-01-07 08:00:01,61.8
2023-01-07 09:00:00,59.79
2023-01-07 10:00:00,60.58
2023-01-07 11:00:00,57.89
2023-01-07 12:00:00,50.98
2023-01-07 13:00:01,37.36
2023-01-07 14:00:00,64.2
2023-01-07 15:00:00,38.37
2023-01-07 16:00:01,62.12
2023-01-07 17:00:00,62.99
2023-01-07 18:00:00,54.47
2023-01-07 19:00:01,45.46
2023-01-07 20:00:00,57.53
2023-01-07 21:00:00,42.58
2023-01-07 23:00:00,18.75
2023-01-08 00:00:01,56.16
2023-01-08 02:00:00,46.58
2023-01-08 03:00:01,64.12
2023-01-08 04:00:00,63.0
2023-01-08 05:00:00,73.74
2023-01-08 06:00:01,57.79
2023-01-08 07:00:00,52.58
2023-01-08 08:00:00,46.14
2023-01-08 09:00:01,42.79
2023-01-08 10:00:00,53.46
2023-01-08 11:00:00,47.56
2023-01-08 13:00:00,59.31
2023-01-08 14:00:00,46.39
2023-01-08 15:00:00,63.88
2023-01-08 16:00:00,46.23
2023-01-08 17:00:00,53.01
2023-01-08 18:00:00,43.39
2023-01-08 19:00:00,50.39
2023-01-08 20:00:00,76.86
2023-01-08 21:00:00,20.69
2023-01-08 22:00:01,52.96
2023-01-08 23:00:00,49.57
2023-01-09 00:00:01,47.99
2023-01-09 01:00:01,62.95
2023-01-09 03:00:01,59.01
2023-01-09 05:00:01,47.62
2023-01-09 06:00:00,46.82
2023-01-09 07:00:00,37.89
2023-01-09 08:00:00,45.62
2023-01-09 09:00:00,45.59
2023-01-09 10:00:01,53.17
2023-01-09 11:00:00,50.66
2023-01-09 12:00:01,53.4
2023-01-09 13:00:01,58.53
2023-01-09 15:00:00,75.43
2023-01-09 16:00:00,53.98
2023-01-09 17:00:00,57.34
2023-01-09 18:00:00,60.84
2023-01-09 20:00:00,50.79
2023-01-09 21:00:00,42.37
2023-01-09 22:00:00,45.81
2023-01-09 23:00:00,57.04
2023-01-10 00:00:01,54.91
2023-01-10 01:00:00,48.11
2023-01-10 02:00:00,46.33
2023-01-10 03:00:00,41.19
2023-01-10 04:00:00,56.85
2023-01-10 05:00:00,58.97
2023-01-10 06:00:01,58.6
2023-01-10 07:00:00,40.45
2023-01-10 08:00:00,40.63
2023-01-10 09:00:00,57.66
2023-01-10 10:00:01,46.58
2023-01-10 12:00:00,56.81
2023-01-10 13:00:00,64.47
2023-01-10 14:00:00,39.48
2023-01-10 15:00:01,54.22
2023-01-10 16:00:00,37.65
2023-01-10 17:00:00,58.96
2023-01-10 18:00:00,42.93
2023-01-10 19:00:00,55.05
2023-01-10 20:00:00,47.5
2023-01-10 21:00:01,56.33
2023-01-10 22:00:01,62.42
2023-01-10 23:00:00,35.8
2023-01-11 00:00:00,40.14
2023-01-11 01:00:00,59.74
2023-01-11 02:00:00,54.85
2023-01-11 03:00:01,59.16
2023-01-11 04:00:00,55.28
2023-01-11 05:00:00,76.49
2023-01-11 06:00:00,44.59
2023-01-11 07:00:00,71.46
2023-01-11 09:00:00,62.76
2023-01-11 10:00:01,47.81
2023-01-11 11:00:00,56.78
2023-01-11 12:00:00,60.86
2023-01-11 13:00:00,62.88
2023-01-11 14:00:01,59.03
2023-01-11 15:00:00,67.12
2023-01-11 16:00:00,50.79
2023-01-11 17:00:01,53.11
2023-01-11 18:00:00,39.92
2023-01-11 19:00:00,49.84
2023-01-11 20:00:00,47.73
2023-01-11 21:00:00,63.43
2023-01-11 22:00:00,57.86
2023-01-11 23:00:00,38.46
2023-01-12 00:00:00,35.08
2023-01-12 01:00:01,42.41
2023-01-12 02:00:00,44.65
2023-01-12 03:00:00,59.63
2023-01-12 04:00:01,43.47
2023-01-12 05:00:00,47.4
2023-01-12 06:00:00,62.54
2023-01-12 07:00:00,41.56
2023-01-12 08:00:00,39.81
2023-01-12 10:00:00,47.02
2023-01-12 11:00:00,45.46
2023-01-12 13:00:00,49.37
2023-01-12 15:00:01,59.84
2023-01-12 17:00:00,51.86
2023-01-12 18:00:00,56.79
2023-01-12 19:00:01,60.23
2023-01-12 20:00:00,48.23
2023-01-12 22:00:00,57.99
2023-01-12 23:00:00,34.06
2023-01-13 00:00:00,56.15
2023-01-13 01:00:00,60.7
2023-01-13 02:00:00,66.54
2023-01-13 03:00:00,60.32
2023-01-13 04:00:00,43.92
2023-01-13 05:00:01,68.84
2023-01-13 06:00:00,44.16
2023-01-13 07:00:01,53.95
2023-01-13 08:00:00,55.67
2023-01-13 09:00:00,52.28
2023-01-13 10:00:01,47.98
2023-01-13 11:00:00,47.71
2023-01-13 12:00:00,55.26
2023-01-13 13:00:00,64.46
2023-01-13 14:00:00,58.15
2023-01-13 15:00:01,44.94
2023-01-13 16:00:00,58.5
2023-01-13 18:00:00,42.84
2023-01-13 19:00:00,57.47
2023-01-13 20:00:01,49.42
2023-01-13 22:00:00,64.18
2023-01-13 23:00:00,58.31
2023-01-14 00:00:00,54.08
2023-01-14 01:00:01,49.21
2023-01-14 02:00:00,54.32
2023-01-14 03:00:00,53.43
2023-01-14 04:00:00,59.77
2023-01-14 05:00:00,37.41
2023-01-14 06:00:00,53.49
2023-01-14 07:00:00,54.92
2023-01-14 08:00:00,58.67
2023-01-14 09:00:00,52.54
2023-01-14 10:00:00,49.25
2023-01-14 11:00:01,48.36
2023-01-14 12:00:00,47.91
2023-01-14 13:00:00,38.64
2023-01-14 14:00:01,57.23
2023-01-14 15:00:00,25.77
2023-01-14 16:00:00,50.1
2023-01-14 17:00:01,54.56
2023-01-14 18:00:00,58.23
2023-01-14 20:00:00,38.14
2023-01-14 21:00:00,44.09
2023-01-14 22:00:01,51.25
2023-01-14 23:00:00,46.5
2023-01-15 02:00:00,55.04
2023-01-15 03:00:01,37.41
2023-01-15 04:00:00,64.77
2023-01-15 05:00:01,51.77
2023-01-15 06:00:00,57.96
2023-01-15 07:00:00,55.71
2023-01-15 08:00:00,53.97
2023-01-15 09:00:00,54.51
2023-01-15 10:00:01,42.44
2023-01-15 12:00:00,39.89
2023-01-15 13:00:00,52.54
2023-01-15 14:00:00,40.01
2023-01-15 15:00:01,48.84
2023-01-15 16:00:01,53.64
2023-01-15 17:00:00,43.37
2023-01-15 18:00:00,38.57
2023-01-15 19:00:00,39.76
2023-01-15 20:00:00,46.12
2023-01-15 21:00:00,48.17
2023-01-15 22:00:01,63.43
2023-01-16 01:00:00,63.04
2023-01-16 02:00:00,32.55
2023-01-16 03:00:01,46.81
2023-01-16 04:00:00,53.33
2023-01-16 05:00:00,46.82
2023-01-16 06:00:00,53.58
2023-01-16 07:00:00,58.51
2023-01-16 08:00:01,44.87
2023-01-16 10:00:01,51.4
2023-01-16 11:00:00,34.18
2023-01-16 12:00:00,44.02
2023-01-16 13:00:01,58.42
2023-01-16 14:00:00,45.83
2023-01-16 15:00:00,45.52
2023-01-16 17:00:01,42.18
2023-01-16 18:00:00,32.91
2023-01-16 19:00:00,40.92
2023-01-16 20:00:00,40.21
2023-01-16 21:00:00,46.92
2023-01-16 22:00:01,48.26
2023-01-16 23:00:00,40.83
2023-01-17 00:00:00,52.18
2023-01-17 01:00:01,48.72
2023-01-17 02:00:00,54.86
2023-01-17 03:00:00,65.44
2023-01-17 04:00:00,53.84
2023-01-17 05:00:00,57.88
2023-01-17 06:00:01,52.36
2023-01-17 07:00:00,52.96
2023-01-17 08:00:00,45.22
2023-01-17 09:00:00,44.91
2023-01-17 10:00:00,46.27
2023-01-17 11:00:00,45.29
2023-01-17 12:00:00,58.98
2023-01-17 13:00:00,65.29
2023-01-17 14:00:00,30.42
2023-01-17 16:00:00,46.69
2023-01-17 17:00:00,25.83
2023-01-17 18:00:00,32.53
2023-01-17 19:00:00,35.2
2023-01-17 21:00:00,42.66
2023-01-17 22:00:00,39.99
2023-01-17 23:00:00,39.94
2023-01-18 00:00:00,46.82
2023-03-16 16:00:01,57.04
2023-03-16 17:00:00,54.08
2023-03-16 18:00:00,59.98
2023-03-16 19:00:01,36.25
2023-03-16 20:00:00,43.59
2023-03-16 21:00:00,50.55
2023-03-16 23:00:00,53.46
2023-03-17 00:00:01,53.66
2023-03-17 01:00:00,74.68
2023-03-17 02:00:00,56.21
2023-03-17 03:00:00,66.95
2023-03-17 04:00:00,61.43
2023-03-17 05:00:00,39.69
2023-03-17 06:00:00,54.46
2023-03-17 07:00:01,53.92
2023-03-17 08:00:00,44.57
2023-03-17 09:00:00,46.99
2023-03-17 10:00:00,36.99
2023-03-17 11:00:00,47.81
2023-03-17 12:00:01,49.24
2023-03-17 13:00:00,47.27
2023-03-17 14:00:01,56.93
2023-03-17 15:00:00,75.49
2023-03-17 16:00:00,55.6
2023-03-17 17:00:01,60.85
2023-03-17 18:00:00,60.91
2023-03-17 20:00:00,51.85
2023-03-17 21:00:00,56.33
2023-03-17 22:00:00,63.65
2023-03-17 23:00:00,40.87
2023-03-18 00:00:01,47.87
2023-03-18 02:00:00,60.79
2023-03-18 03:00:00,41.29
2023-03-18 04:00:00,48.48
2023-03-18 05:00:00,70.12
2023-03-18 06:00:00,45.96
2023-03-18 07:00:00,52.1
2023-03-18 08:00:01,52.48
2023-03-18 09:00:00,66.89
2023-03-18 10:00:00,44.91
2023-03-18 12:00:00,29.89
2023-03-18 13:00:00,50.6
2023-03-18 14:00:00,70.35
2023-03-18 15:00:00,51.04
2023-03-18 16:00:00,50.68
2023-03-18 17:00:01,40.57
2023-03-18 18:00:00,54.47
2023-03-18 21:00:01,45.9
2023-03-18 22:00:00,32.24
2023-03-18 23:00:00,55.83
2023-03-19 01:00:00,51.86
2023-03-19 02:00:00,51.94
2023-03-19 03:00:00,56.88
2023-03-19 04:00:00,57.79
2023-03-19 05:00:00,58.49
2023-03-19 06:00:00,50.25
2023-03-19 07:00:01,38.39
2023-03-19 08:00:00,70.83
2023-03-19 09:00:00,57.08
2023-03-19 10:00:00,47.68
2023-03-19 11:00:00,51.97
2023-03-19 12:00:01,46.13
2023-03-19 13:00:00,38.25
2023-03-19 14:00:00,36.69
2023-03-19 15:00:01,52.09
2023-03-19 16:00:00,48.96
2023-03-19 17:00:00,55.11
2023-03-19 18:00:00,46.55
2023-03-19 19:00:00,65.55
2023-03-19 20:00:01,28.94
2023-03-19 21:00:00,73.45
2023-03-19 23:00:00,48.46
2023-03-20 00:00:00,57.6
2023-03-20 01:00:00,45.97
2023-03-20 02:00:00,47.97
2023-03-20 04:00:00,42.35
2023-03-20 05:00:00,64.86
2023-03-20 07:00:00,45.5
2023-03-20 08:00:00,42.89
2023-03-20 09:00:00,76.39
2023-03-20 10:00:00,52.16
2023-03-20 11:00:01,33.74
2023-03-20 12:00:00,46.88
2023-03-20 13:00:00,42.89
2023-03-20 14:00:00,50.5
2023-03-20 15:00:00,69.61
2023-03-20 17:00:00,49.38
2023-03-20 18:00:00,51.93
2023-03-20 19:00:00,51.82
2023-03-20 20:00:00,62.61
2023-03-20 21:00:00,43.53
2023-03-20 22:00:00,37.86
2023-03-20 23:00:00,40.21
2023-03-21 00:00:00,52.71
2023-03-21 01:00:00,56.24
2023-03-21 02:00:01,51.82
2023-03-21 03:00:00,49.43
2023-03-21 04:00:00,54.03
2023-03-21 05:00:00,53.84
2023-03-21 06:00:00,50.8
2023-03-21 07:00:00,53.03
2023-03-21 08:00:00,51.68
2023-03-21 10:00:01,41.7
2023-03-21 11:00:00,67.28
2023-03-21 12:00:00,50.48
2023-03-21 13:00:01,46.02
2023-03-21 14:00:00,61.55
2023-03-21 15:00:00,55.67
2023-03-21 16:00:00,54.79
2023-03-21 17:00:00,36.78
2023-03-21 18:00:01,53.65
2023-03-21 19:00:00,45.12
2023-03-21 21:00:01,54.23
2023-03-21 22:00:00,47.46
2023-03-21 23:00:00,47.57
2023-03-22 00:00:01,60.45
2023-03-22 01:00:00,55.11
2023-03-22 02:00:00,65.38
2023-03-22 03:00:01,52.28
2023-03-22 04:00:00,40.66
2023-03-22 05:00:00,62.15
2023-03-22 06:00:00,57.03
2023-03-22 07:00:00,47.82
2023-03-22 08:00:01,53.73
2023-03-22 09:00:00,53.56
2023-03-22 10:00:00,84.98
2023-03-22 11:00:00,46.0
2023-03-22 12:00:00,67.26
2023-03-22 13:00:01,38.72
2023-03-22 14:00:00,61.34
2023-03-22 15:00:00,61.44
2023-03-22 16:00:01,57.18
2023-03-22 18:00:00,58.54
2023-03-22 19:00:01,52.84
2023-03-22 22:00:00,52.35
2023-03-22 23:00:00,54.65
2023-03-23 00:00:01,50.67
2023-03-23 01:00:00,63.99
2023-03-23 02:00:00,52.72
2023-03-23 03:00:01,55.21
2023-03-23 04:00:00,54.92
2023-03-23 05:00:00,33.35
2023-03-23 06:00:01,50.52
2023-03-23 07:00:00,46.43
2023-03-23 08:00:00,61.11
2023-03-23 09:00:00,69.69
2023-03-23 10:00:00,51.83
2023-03-23 11:00:01,55.79
2023-03-23 12:00:00,65.81
2023-03-23 13:00:00,64.3
2023-03-23 14:00:01,58.82
2023-03-23 15:00:00,58.44
2023-03-23 16:00:00,55.7
2023-03-23 17:00:00,52.83
2023-03-23 18:00:00,50.56
2023-03-23 19:00:01,35.28
2023-03-23 20:00:00,48.06
2023-03-23 21:00:00,66.39
2023-03-23 22:00:01,44.82
2023-03-23 23:00:00,49.64
2023-03-24 00:00:00,43.8
2023-03-24 01:00:00,43.81
2023-03-24 02:00:00,59.54
2023-03-24 03:00:01,55.38
2023-03-24 04:00:00,63.82
2023-03-24 05:00:00,52.94
2023-03-24 06:00:01,48.86
2023-03-24 07:00:00,59.81
2023-03-24 08:00:00,35.49
2023-03-24 09:00:01,50.64
2023-03-24 10:00:00,39.15
2023-03-24 11:00:00,51.05
2023-03-24 12:00:01,62.71
2023-03-24 13:00:00,56.89
2023-03-24 14:00:00,56.61
2023-03-24 15:00:01,42.02
2023-03-24 16:00:00,45.7
2023-03-24 17:00:00,65.39
2023-03-24 18:00:00,77.77
2023-03-24 19:00:00,50.61
2023-03-24 20:00:00,35.17
2023-03-24 21:00:00,50.38
2023-03-24 22:00:00,36.95
2023-03-25 00:00:00,50.43
2023-03-25 01:00:00,49.51
2023-03-25 02:00:00,51.59
2023-03-25 03:00:01,53.96
2023-03-25 05:00:00,58.75
2023-03-25 06:00:00,49.97
2023-03-25 07:00:00,33.0
2023-03-25 08:00:01,55.93
2023-03-25 09:00:00,36.75
2023-03-25 10:00:01,45.85
2023-03-25 12:00:00,49.71
2023-03-25 14:00:01,44.5
2023-03-25 15:00:00,66.75
2023-03-25 18:00:00,66.59
2023-03-25 19:00:01,64.32
2023-03-25 20:00:00,55.89
2023-03-25 21:00:00,44.44
2023-03-25 22:00:01,46.77
2023-03-25 23:00:00,64.54
2023-03-26 00:00:00,55.55
2023-03-26 01:00:01,42.26
2023-03-26 02:00:00,59.65
2023-03-26 03:00:00,48.49
2023-03-26 04:00:00,66.53
2023-03-26 05:00:00,76.15
2023-03-26 06:00:01,67.99
2023-03-26 07:00:00,36.64
2023-03-26 08:00:00,61.18
2023-03-26 09:00:01,39.09
2023-03-26 10:00:00,55.94
2023-03-26 11:00:00,53.44
2023-03-26 12:00:00,50.76
2023-03-26 13:00:00,73.28
2023-03-26 14:00:00,52.04
2023-03-26 15:00:00,41.97
2023-03-26 16:00:00,49.94
2023-03-26 17:00:01,43.34
2023-03-26 19:00:00,56.13
2023-03-26 20:00:01,45.03
2023-03-26 21:00:00,51.01
2023-03-26 22:00:00,53.69
2023-03-26 23:00:00,58.47
2023-03-27 00:00:00,65.4
2023-03-27 01:00:01,61.25
2023-03-27 02:00:00,62.5
2023-03-27 03:00:00,36.82
2023-03-27 04:00:01,75.14
2023-03-27 05:00:00,46.0
2023-03-27 06:00:00,47.64
2023-03-27 07:00:00,50.25
2023-03-27 08:00:00,38.52
2023-03-27 09:00:01,41.61
2023-03-27 10:00:00,45.4
2023-03-27 11:00:00,47.81
2023-03-27 12:00:00,69.04
2023-03-27 14:00:00,48.27
2023-03-27 16:00:01,38.13
2023-03-27 17:00:00,48.94
2023-03-27 18:00:00,80.47
2023-03-27 19:00:00,69.82
2023-03-27 21:00:00,47.96
2023-03-27 22:00:00,45.7
2023-03-27 23:00:00,53.64
2023-03-28 00:00:01,53.64
2023-03-28 01:00:00,51.7
2023-03-28 02:00:01,61.06
2023-03-28 03:00:01,59.92
2023-03-28 04:00:00,51.23
2023-03-28 05:00:00,33.65
2023-03-28 06:00:00,47.87
2023-03-28 07:00:00,46.69
2023-03-28 08:00:01,55.41
2023-03-28 10:00:00,48.4
2023-03-28 11:00:00,59.87
2023-03-28 12:00:00,44.08
2023-03-28 13:00:01,54.19
2023-03-28 14:00:00,60.83
2023-03-28 16:00:00,39.39
2023-03-28 17:00:00,54.54
2023-03-28 19:00:00,58.29
2023-03-28 20:00:00,63.25
2023-03-28 21:00:01,60.7
2023-03-28 22:00:00,67.48
2023-03-28 23:00:00,53.96
2023-03-29 00:00:01,40.39
2023-03-29 01:00:00,67.41
2023-03-29 02:00:01,58.39
2023-03-29 04:00:00,60.7
2023-03-29 05:00:00,58.96
2023-03-29 06:00:00,44.9
2023-03-29 07:00:00,51.04
2023-03-29 08:00:01,45.03
2023-03-29 09:00:00,46.88
2023-03-29 11:00:01,43.73
2023-03-29 12:00:00,55.78
2023-03-29 13:00:01,39.06
2023-03-29 14:00:00,48.37
2023-03-29 15:00:00,39.08
2023-03-29 16:00:00,55.72
2023-03-29 17:00:00,43.77
2023-03-29 18:00:01,43.53
2023-03-29 19:00:01,68.04
2023-03-29 20:00:00,50.32
2023-03-29 21:00:00,52.89
2023-03-29 22:00:00,36.47
2023-03-29 23:00:01,42.98
2023-03-30 00:00:00,54.99
2023-03-30 01:00:00,63.79
2023-03-30 02:00:01,57.42
2023-03-30 03:00:00,63.27
2023-03-30 04:00:00,57.93
2023-03-30 05:00:00,42.28
2023-03-30 06:00:00,55.27
2023-03-30 07:00:01,50.89
2023-03-30 08:00:00,57.64
2023-03-30 09:00:00,47.74
2023-03-30 11:00:00,56.0
2023-03-30 12:00:00,65.87
2023-03-30 13:00:00,55.01
2023-03-30 14:00:01,41.68
2023-03-30 15:00:00,55.03
2023-03-30 16:00:01,50.56
2023-03-30 17:00:00,67.55
2023-03-30 18:00:00,50.2
2023-03-30 19:00:00,40.15
2023-03-30 20:00:00,56.14
2023-03-30 21:00:00,43.81
2023-03-30 22:00:01,37.46
2023-03-30 23:00:00,69.15
2023-03-31 00:00:01,54.57
2023-03-31 02:00:00,56.56
2023-03-31 03:00:01,52.97
2023-03-31 04:00:00,62.32
2023-03-31 05:00:00,42.48
2023-03-31 06:00:01,33.81
2023-03-31 07:00:00,54.28
2023-03-31 08:00:00,55.44
2023-03-31 09:00:01,67.04
2023-03-31 10:00:00,43.2
2023-03-31 11:00:00,54.05
2023-03-31 12:00:00,55.98
2023-03-31 13:00:00,52.16
2023-03-31 14:00:01,55.32
2023-03-31 15:00:00,46.24
2023-03-31 16:00:00,60.77
2023-03-31 17:00:01,55.29
2023-03-31 19:00:01,53.27
2023-03-31 20:00:00,53.55
2023-03-31 21:00:00,69.66
2023-03-31 22:00:00,37.69
2023-03-31 23:00:00,58.62
2023-04-01 00:00:00,48.54
2023-04-01 01:00:00,39.52
2023-04-01 02:00:00,37.46
2023-04-01 03:00:00,65.17
2023-04-01 04:00:01,48.88
2023-04-01 05:00:00,46.43
2023-04-01 08:00:00,62.28
2023-04-01 09:00:00,47.52
2023-04-01 10:00:00,52.58
2023-04-01 11:00:01,49.81
2023-04-01 13:00:00,42.53
2023-04-01 14:00:01,43.51
2023-04-01 15:00:01,65.43
2023-04-01 16:00:00,55.26
2023-04-01 17:00:00,35.3
2023-04-01 18:00:01,62.07
2023-04-01 19:00:00,37.91
2023-04-01 20:00:01,64.13
2023-04-01 21:00:00,45.0
2023-04-01 22:00:00,55.81
2023-04-01 23:00:00,54.49
2023-04-02 00:00:00,52.77
2023-04-02 01:00:00,62.26
