time,value
2023-03-27 01:00:01,127.7
2023-03-27 02:00:00,110.8
2023-03-27 03:00:00,128.4
2023-03-27 04:00:01,122.4
2023-03-27 05:00:00,120.3
2023-03-27 06:00:00,98.4
2023-03-27 07:00:00,116.5
2023-03-27 08:00:00,117.1
2023-03-27 09:00:01,134.3
2023-03-27 10:00:00,123.1
2023-03-27 11:00:00,132.6
2023-03-27 12:00:00,113.4
2023-03-27 14:00:00,133.9
2023-03-27 16:00:01,107.9
2023-03-27 17:00:00,123.7
2023-03-27 18:00:00,110.1
2023-03-27 19:00:00,127.7
2023-03-27 21:00:00,126.7
2023-03-27 22:00:00,145.0
2023-03-27 23:00:00,166.4
2023-03-28 00:00:01,91.5
2023-03-28 01:00:00,98.8
2023-03-28 02:00:01,94.3
2023-03-28 03:00:01,112.1
2023-03-28 04:00:00,94.9
2023-03-28 05:00:00,125.0
2023-03-28 06:00:00,90.5
2023-03-28 07:00:00,128.1
2023-03-28 08:00:01,75.5
2023-03-28 10:00:00,124.6
2023-03-28 11:00:00,119.6
2023-03-28 12:00:00,126.6
2023-03-28 13:00:01,137.0
2023-03-28 14:00:00,157.1
2023-03-28 16:00:00,136.9
2023-03-28 17:00:00,124.4
2023-03-28 19:00:00,111.9
2023-03-28 20:00:00,83.2
2023-03-28 21:00:01,118.9
2023-03-28 22:00:00,137.4
2023-03-28 23:00:00,129.8
2023-03-29 00:00:01,124.5
2023-03-29 01:00:00,125.5
2023-03-29 02:00:01,129.5
2023-03-29 04:00:00,110.5
2023-03-29 05:00:00,123.6
2023-03-29 06:00:00,124.6
2023-03-29 07:00:00,108.7
2023-03-29 08:00:01,139.8
2023-03-29 09:00:00,130.2
2023-03-29 11:00:01,118.7
2023-03-29 12:00:00,99.6
2023-03-29 13:00:01,120.6
2023-03-29 14:00:00,104.2
2023-03-29 15:00:00,123.9
2023-03-29 16:00:00,94.2
2023-03-29 17:00:00,126.6
2023-03-29 18:00:01,156.6
2023-03-29 19:00:01,132.6
2023-03-29 20:00:00,123.5
2023-03-29 21:00:00,125.7
2023-03-29 22:00:00,122.0
2023-03-29 23:00:01,63.7
2023-03-30 00:00:00,104.7
2023-03-30 01:00:00,115.1
2023-03-30 02:00:01,121.4
2023-03-30 03:00:00,153.8
2023-03-30 04:00:00,113.9
2023-03-30 05:00:00,88.0
2023-03-30 06:00:00,125.7
2023-03-30 07:00:01,136.2
2023-03-30 08:00:00,100.5
2023-03-30 09:00:00,128.7
2023-03-30 11:00:00,109.6
2023-03-30 12:00:00,148.5
2023-03-30 13:00:00,100.0
2023-03-30 14:00:01,142.6
2023-03-30 15:00:00,121.9
2023-03-30 16:00:01,113.0
2023-03-30 17:00:00,94.0
2023-03-30 18:00:00,134.7
2023-03-30 19:00:00,110.6
2023-03-30 20:00:00,117.5
2023-03-30 21:00:00,150.4
2023-03-30 22:00:01,108.2
2023-03-30 23:00:00,114.7
2023-03-31 00:00:01,125.9
2023-03-31 02:00:00,100.7
2023-03-31 03:00:01,117.1
2023-03-31 04:00:00,104.1
2023-03-31 05:00:00,134.9
2023-03-31 06:00:01,114.4
2023-03-31 07:00:00,90.5
2023-03-31 08:00:00,126.8
2023-03-31 09:00:01,135.6
2023-03-31 10:00:00,137.2
2023-03-31 11:00:00,124.1
2023-03-31 12:00:00,137.4
2023-03-31 13:00:00,115.0
2023-03-31 14:00:01,126.2
2023-03-31 15:00:00,128.6
2023-03-31 16:00:00,107.8
2023-03-31 17:00:01,102.6
2023-03-31 19:00:01,109.6
2023-03-31 20:00:00,118.3
2023-03-31 21:00:00,113.1
2023-03-31 22:00:00,104.2
2023-03-31 23:00:00,139.1
2023-04-01 00:00:00,124.4
2023-04-01 01:00:00,138.6
2023-04-01 02:00:00,119.2
2023-04-01 03:00:00,119.4
2023-04-01 04:00:01,80.1
2023-04-01 05:00:00,90.4
2023-04-01 08:00:00,125.8
2023-04-01 09:00:00,113.8
2023-04-01 10:00:00,121.3
2023-04-01 11:00:01,140.9
2023-04-01 13:00:00,104.1
2023-04-01 14:00:01,121.3
2023-04-01 15:00:01,110.1
2023-04-01 16:00:00,131.7
2023-04-01 17:00:00,119.2
2023-04-01 18:00:01,172.3
2023-04-01 19:00:00,108.4
2023-04-01 20:00:01,106.3
2023-04-01 21:00:00,169.4
2023-04-01 22:00:00,83.6
2023-04-01 23:00:00,81.8
2023-04-02 00:00:00,125.5
2023-04-02 01:00:00,126.7
