time,value
2023-03-21 00:00:01,5.885
2023-03-21 01:00:02,5.902
2023-03-21 03:00:02,5.809
2023-03-21 04:00:01,5.455
2023-03-21 05:00:01,5.899
2023-03-21 06:00:01,5.35
2023-03-21 07:00:03,5.579
2023-03-21 08:00:01,5.69
2023-03-21 09:00:00,5.238
2023-03-21 10:00:03,5.548
2023-03-21 11:00:02,5.54
2023-03-21 12:00:02,5.726
2023-03-21 13:00:02,6.121
2023-03-21 14:00:02,5.726
2023-03-21 16:00:02,5.563
2023-03-21 17:00:01,5.728
2023-03-21 18:00:01,5.931
2023-03-21 19:00:02,5.492
2023-03-21 20:00:00,5.798
2023-03-21 21:00:03,5.882
2023-03-21 22:00:01,5.577
2023-03-21 23:00:02,5.566
2023-03-22 00:00:02,5.852
2023-03-22 01:00:02,5.446
2023-03-22 02:00:01,6.216
2023-03-22 03:00:03,5.876
2023-03-22 04:00:01,5.652
2023-03-22 05:00:02,6.151
2023-03-22 06:00:01,5.315
2023-03-22 07:00:00,5.797
2023-03-22 08:00:03,5.914
2023-03-22 09:00:02,5.73
2023-03-22 10:00:03,5.584
2023-03-22 12:00:02,5.592
2023-03-22 13:00:02,5.606
2023-03-22 14:00:01,5.565
2023-03-22 15:00:01,5.656
2023-03-22 16:00:02,5.417
2023-03-22 17:00:00,5.702
2023-03-22 18:00:02,5.701
2023-03-22 20:00:00,5.711
2023-03-22 21:00:00,6.084
2023-03-22 22:00:02,5.906
2023-03-22 23:00:01,6.077
2023-03-23 00:00:02,5.547
2023-03-23 01:00:01,6.019
2023-03-23 02:00:01,5.806
2023-03-23 04:00:01,5.741
2023-03-23 06:00:02,5.594
2023-03-23 07:00:01,5.441
2023-03-23 08:00:02,5.787
2023-03-23 09:00:02,5.675
2023-03-23 10:00:02,5.172
2023-03-23 11:00:02,5.928
2023-03-23 13:00:02,5.802
2023-03-23 14:00:03,5.362
2023-03-23 15:00:01,5.458
2023-03-23 17:00:01,5.725
2023-03-23 18:00:03,5.327
2023-03-23 19:00:02,5.692
2023-03-23 20:00:01,5.678
2023-03-23 21:00:02,5.411
2023-03-23 22:00:02,5.521
2023-03-23 23:00:02,5.757
2023-03-24 01:00:01,5.415
2023-03-24 02:00:00,5.659
2023-03-24 03:00:02,5.715
2023-03-24 04:00:01,5.666
2023-03-24 05:00:02,5.695
2023-03-24 06:00:03,5.932
2023-03-24 07:00:00,5.602
2023-03-24 08:00:01,5.728
2023-03-24 09:00:01,5.72
2023-03-24 10:00:02,5.784
2023-03-24 12:00:03,5.681
2023-03-24 13:00:02,6.05
2023-03-24 14:00:02,5.822
2023-03-24 15:00:01,6.022
2023-03-24 16:00:02,6.219
2023-03-24 17:00:02,5.656
2023-03-24 18:00:02,5.881
2023-03-24 19:00:01,5.876
2023-03-24 20:00:01,5.447
2023-03-24 22:00:02,5.753
2023-03-24 23:00:00,5.174
2023-03-25 00:00:02,5.311
2023-03-25 01:00:01,5.643
2023-03-25 03:00:01,5.618
2023-03-25 04:00:00,6.073
2023-03-25 05:00:02,6.261
2023-03-25 06:00:02,5.594
2023-03-25 08:00:03,5.67
2023-03-25 09:00:01,5.79
2023-03-25 10:00:02,5.408
2023-03-25 11:00:01,5.795
2023-03-25 12:00:01,5.976
2023-03-25 13:00:00,5.643
2023-03-25 14:00:02,5.763
2023-03-25 15:00:02,5.468
2023-03-25 16:00:00,5.903
2023-03-25 17:00:00,5.786
2023-03-25 18:00:01,5.775
2023-03-25 19:00:02,6.008
2023-03-25 20:00:01,5.892
2023-03-25 21:00:02,5.977
2023-03-25 22:00:01,5.726
2023-03-25 23:00:01,5.502
2023-03-26 00:00:01,5.599
2023-03-26 01:00:02,5.671
2023-03-26 02:00:01,5.371
2023-03-26 03:00:02,5.62
2023-03-26 04:00:02,5.673
2023-03-26 05:00:01,5.882
2023-03-26 06:00:01,5.785
2023-03-26 07:00:02,5.778
2023-03-26 08:00:02,5.928
2023-03-26 09:00:02,5.596
2023-03-26 10:00:01,5.698
2023-03-26 11:00:02,5.715
2023-03-26 12:00:01,5.389
2023-03-26 13:00:01,5.44
2023-03-26 14:00:02,5.424
2023-03-26 15:00:01,5.755
2023-03-26 16:00:02,5.704
2023-03-26 19:00:02,5.98
2023-03-26 20:00:02,5.386
2023-03-26 21:00:01,5.488
2023-03-26 22:00:02,5.755
2023-03-27 00:00:02,5.852
2023-03-27 01:00:02,5.438
2023-03-27 02:00:01,5.715
2023-03-27 03:00:01,5.41
2023-03-27 04:00:02,5.494
2023-03-27 05:00:01,5.662
2023-03-27 06:00:01,5.641
2023-03-27 08:00:01,5.412
2023-03-27 09:00:01,5.776
2023-03-27 10:00:02,5.749
2023-03-27 11:00:02,5.882
2023-03-27 12:00:02,5.436
2023-03-27 13:00:01,6.12
2023-03-27 15:00:00,5.426
2023-03-27 16:00:01,6.0
2023-03-27 17:00:02,5.715
2023-03-27 18:00:01,6.04
2023-03-27 19:00:01,5.524
2023-03-27 20:00:00,5.499
2023-03-27 21:00:02,5.605
2023-03-27 23:00:01,5.251
2023-03-28 00:00:02,5.625
2023-03-28 01:00:00,5.569
2023-03-28 02:00:01,5.385
2023-03-28 03:00:02,5.772
2023-03-28 04:00:01,5.566
2023-03-28 05:00:02,5.802
2023-03-28 07:00:02,5.631
2023-03-28 08:00:01,5.753
2023-03-28 09:00:00,6.035
2023-03-28 10:00:02,5.607
2023-03-28 11:00:02,5.725
2023-03-28 12:00:01,5.765
2023-03-28 13:00:03,5.405
2023-03-28 14:00:02,5.668
2023-03-28 15:00:00,6.132
2023-03-28 16:00:00,5.774
2023-03-28 17:00:01,5.488
2023-03-28 18:00:00,5.641
2023-03-28 19:00:01,5.633
2023-03-28 20:00:03,5.951
2023-03-28 21:00:04,5.728
2023-03-28 22:00:00,5.579
2023-03-28 23:00:02,5.974
2023-03-29 02:00:03,5.985
2023-03-29 03:00:01,5.759
2023-03-29 04:00:01,5.788
2023-03-29 05:00:01,5.911
2023-03-29 07:00:03,5.725
2023-03-29 08:00:02,5.871
2023-03-29 09:00:01,6.159
2023-03-29 12:00:01,5.857
2023-03-29 13:00:02,5.827
2023-03-29 14:00:01,5.737
2023-03-29 15:00:01,5.653
2023-03-29 16:00:02,5.526
2023-03-29 17:00:02,5.503
2023-03-29 18:00:02,6.045
2023-03-29 19:00:02,5.652
2023-03-29 20:00:01,5.67
2023-03-29 21:00:00,5.697
2023-03-29 22:00:02,6.042
2023-03-29 23:00:02,5.822
2023-03-30 00:00:03,5.575
2023-03-30 01:00:02,5.816
2023-03-30 02:00:03,5.79
2023-03-30 03:00:00,5.537
2023-03-30 05:00:01,5.454
2023-03-30 06:00:02,5.797
2023-03-30 07:00:03,5.757
2023-03-30 08:00:01,5.495
2023-03-30 09:00:02,5.944
2023-03-30 10:00:00,5.847
2023-03-30 11:00:01,5.623
2023-03-30 12:00:01,5.802
2023-03-30 13:00:03,5.301
2023-03-30 14:00:02,5.551
2023-03-30 16:00:01,5.589
2023-03-30 17:00:01,5.617
2023-03-30 19:00:01,5.539
2023-03-30 20:00:02,5.626
2023-03-30 21:00:02,5.891
2023-03-30 22:00:03,5.425
2023-03-30 23:00:01,5.663
2023-03-31 00:00:03,5.712
2023-03-31 01:00:00,5.686
2023-03-31 02:00:02,5.921
2023-03-31 03:00:01,5.763
2023-03-31 04:00:01,5.823
2023-03-31 05:00:02,5.858
2023-03-31 06:00:01,5.812
2023-03-31 08:00:02,5.734
2023-03-31 09:00:02,5.499
2023-03-31 10:00:02,5.611
2023-03-31 11:00:02,5.804
2023-03-31 12:00:02,6.142
2023-03-31 13:00:03,5.971
2023-03-31 14:00:03,5.953
2023-03-31 15:00:01,5.695
2023-03-31 16:00:03,5.85
2023-03-31 17:00:02,5.818
2023-03-31 18:00:00,5.714
2023-03-31 19:00:02,5.459
2023-03-31 20:00:01,5.849
2023-03-31 21:00:02,5.488
2023-03-31 22:00:02,5.454
2023-03-31 23:00:02,5.392
2023-04-01 00:00:01,5.583
2023-04-01 01:00:02,5.632
2023-04-01 02:00:01,5.766
2023-04-01 03:00:01,5.695
2023-04-01 04:00:02,5.756
2023-04-01 05:00:02,5.708
2023-04-01 06:00:00,5.631
2023-04-01 07:00:01,5.668
2023-04-01 09:00:02,5.681
2023-04-01 10:00:01,5.315
2023-04-01 11:00:02,6.008
2023-04-01 12:00:00,5.7
2023-04-01 13:00:01,5.875
2023-04-01 14:00:03,5.949
2023-04-01 15:00:02,6.099
2023-04-01 16:00:02,5.648
2023-04-01 17:00:01,5.714
2023-04-01 18:00:02,5.782
2023-04-01 19:00:01,5.863
2023-04-01 20:00:03,5.864
2023-04-01 21:00:01,5.613
2023-04-01 22:00:02,5.754
2023-04-02 00:00:00,5.549
2023-04-02 01:00:02,5.388
2023-04-02 02:00:04,5.833
2023-04-02 03:00:03,5.869
2023-04-02 06:00:01,5.384
2023-04-02 07:00:02,5.618
2023-04-02 08:00:01,5.442
2023-04-02 09:00:02,5.842
2023-04-02 10:00:02,5.42
2023-04-02 11:00:02,5.613
2023-04-02 12:00:02,5.247
2023-04-02 13:00:04,5.481
2023-04-02 14:00:01,5.66
